store_id,item_id,date,week,on_hand_qty,on_order_qty,inventory_status,woc
STR_E01,4900005010,2024-02-24,2024-W08,270.0,0.0,AVAILABLE,2.62
STR_E02,1200080994,2024-02-24,2024-W08,346.0,0.0,AVAILABLE,2.69
STR_E02,2840016014,2024-02-24,2024-W08,154.0,0.0,LOW,1.71
STR_E02,4900005010,2024-02-24,2024-W08,227.0,0.0,AVAILABLE,2.08
STR_W01,1200080994,2024-02-24,2024-W08,331.0,0.0,AVAILABLE,2.71
STR_W01,2840016014,2024-02-24,2024-W08,216.0,0.0,AVAILABLE,2.54
STR_W01,4900005010,2024-02-24,2024-W08,293.0,0.0,AVAILABLE,2.59
DC_EAST,1200080994,2024-02-24,2024-W08,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-02-24,2024-W08,588.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-02-24,2024-W08,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-02-24,2024-W08,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-02-24,2024-W08,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-02-24,2024-W08,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-02-25,2024-W08,308.0,0.0,AVAILABLE,2.74
STR_E01,2840016014,2024-02-25,2024-W08,212.0,0.0,AVAILABLE,2.38
STR_E01,4900005010,2024-02-25,2024-W08,260.0,0.0,AVAILABLE,2.61
STR_E02,1200080994,2024-02-25,2024-W08,337.0,0.0,AVAILABLE,2.79
STR_E02,2840016014,2024-02-25,2024-W08,146.0,0.0,LOW,1.66
STR_E02,4900005010,2024-02-25,2024-W08,220.0,0.0,AVAILABLE,2.14
STR_W01,1200080994,2024-02-25,2024-W08,321.0,0.0,AVAILABLE,2.79
STR_W01,2840016014,2024-02-25,2024-W08,206.0,0.0,AVAILABLE,2.5
STR_W01,4900005010,2024-02-25,2024-W08,283.0,0.0,AVAILABLE,2.63
DC_EAST,1200080994,2024-02-25,2024-W08,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-02-25,2024-W08,588.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-02-25,2024-W08,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-02-25,2024-W08,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-02-25,2024-W08,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-02-25,2024-W08,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-02-26,2024-W09,300.0,0.0,AVAILABLE,2.84
STR_E01,2840016014,2024-02-26,2024-W09,203.0,0.0,AVAILABLE,2.32
STR_E01,4900005010,2024-02-26,2024-W09,251.0,0.0,AVAILABLE,2.64
STR_E02,1200080994,2024-02-26,2024-W09,328.0,0.0,AVAILABLE,2.85
STR_E02,2840016014,2024-02-26,2024-W09,135.0,0.0,LOW,1.6
STR_E02,4900005010,2024-02-26,2024-W09,212.0,0.0,AVAILABLE,2.2
STR_W01,1200080994,2024-02-26,2024-W09,311.0,0.0,AVAILABLE,2.85
STR_W01,2840016014,2024-02-26,2024-W09,198.0,0.0,AVAILABLE,2.48
STR_W01,4900005010,2024-02-26,2024-W09,272.0,0.0,AVAILABLE,2.62
DC_EAST,1200080994,2024-02-26,2024-W09,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-02-26,2024-W09,588.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-02-26,2024-W09,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-02-26,2024-W09,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-02-26,2024-W09,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-02-26,2024-W09,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-02-27,2024-W09,290.0,0.0,AVAILABLE,2.92
STR_E01,2840016014,2024-02-27,2024-W09,195.0,0.0,AVAILABLE,2.34
STR_E01,4900005010,2024-02-27,2024-W09,240.0,0.0,AVAILABLE,2.64
STR_E02,1200080994,2024-02-27,2024-W09,317.0,0.0,AVAILABLE,2.94
STR_E02,2840016014,2024-02-27,2024-W09,127.0,118.0,LOW,1.56
STR_E02,4900005010,2024-02-27,2024-W09,203.0,0.0,AVAILABLE,2.23
STR_W01,1200080994,2024-02-27,2024-W09,300.0,0.0,AVAILABLE,2.9
STR_W01,2840016014,2024-02-27,2024-W09,186.0,0.0,AVAILABLE,2.38
STR_W01,4900005010,2024-02-27,2024-W09,262.0,0.0,AVAILABLE,2.65
DC_EAST,1200080994,2024-02-27,2024-W09,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-02-27,2024-W09,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-02-27,2024-W09,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-02-27,2024-W09,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-02-27,2024-W09,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-02-27,2024-W09,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-02-28,2024-W09,282.0,0.0,AVAILABLE,3.01
STR_E01,2840016014,2024-02-28,2024-W09,186.0,0.0,AVAILABLE,2.31
STR_E01,4900005010,2024-02-28,2024-W09,229.0,0.0,AVAILABLE,2.62
STR_E02,1200080994,2024-02-28,2024-W09,307.0,0.0,AVAILABLE,3.0
STR_E02,2840016014,2024-02-28,2024-W09,234.0,0.0,AVAILABLE,2.97
STR_E02,4900005010,2024-02-28,2024-W09,195.0,0.0,AVAILABLE,2.28
STR_W01,1200080994,2024-02-28,2024-W09,291.0,0.0,AVAILABLE,2.98
STR_W01,2840016014,2024-02-28,2024-W09,177.0,0.0,AVAILABLE,2.35
STR_W01,4900005010,2024-02-28,2024-W09,253.0,0.0,AVAILABLE,2.67
DC_EAST,1200080994,2024-02-28,2024-W09,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-02-28,2024-W09,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-02-28,2024-W09,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-02-28,2024-W09,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-02-28,2024-W09,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-02-28,2024-W09,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-02-29,2024-W09,274.0,0.0,AVAILABLE,3.1
STR_E01,2840016014,2024-02-29,2024-W09,176.0,0.0,AVAILABLE,2.25
STR_E01,4900005010,2024-02-29,2024-W09,221.0,0.0,AVAILABLE,2.71
STR_E02,1200080994,2024-02-29,2024-W09,294.0,0.0,AVAILABLE,3.09
STR_E02,2840016014,2024-02-29,2024-W09,223.0,0.0,AVAILABLE,2.93
STR_E02,4900005010,2024-02-29,2024-W09,187.0,0.0,AVAILABLE,2.3
STR_W01,1200080994,2024-02-29,2024-W09,281.0,0.0,AVAILABLE,3.12
STR_W01,2840016014,2024-02-29,2024-W09,167.0,0.0,AVAILABLE,2.26
STR_W01,4900005010,2024-02-29,2024-W09,244.0,0.0,AVAILABLE,2.76
DC_EAST,1200080994,2024-02-29,2024-W09,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-02-29,2024-W09,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-02-29,2024-W09,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-02-29,2024-W09,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-02-29,2024-W09,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-02-29,2024-W09,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-01,2024-W09,264.0,0.0,AVAILABLE,3.24
STR_E01,2840016014,2024-03-01,2024-W09,166.0,0.0,AVAILABLE,2.24
STR_E01,4900005010,2024-03-01,2024-W09,212.0,0.0,AVAILABLE,2.79
STR_E02,1200080994,2024-03-01,2024-W09,282.0,0.0,AVAILABLE,3.18
STR_E02,2840016014,2024-03-01,2024-W09,213.0,0.0,AVAILABLE,2.91
STR_E02,4900005010,2024-03-01,2024-W09,179.0,0.0,AVAILABLE,2.32
STR_W01,1200080994,2024-03-01,2024-W09,272.0,0.0,AVAILABLE,3.23
STR_W01,2840016014,2024-03-01,2024-W09,158.0,0.0,AVAILABLE,2.27
STR_W01,4900005010,2024-03-01,2024-W09,234.0,0.0,AVAILABLE,2.85
DC_EAST,1200080994,2024-03-01,2024-W09,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-01,2024-W09,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-01,2024-W09,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-01,2024-W09,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-01,2024-W09,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-01,2024-W09,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-02,2024-W09,253.0,0.0,AVAILABLE,3.3
STR_E01,2840016014,2024-03-02,2024-W09,154.0,0.0,AVAILABLE,2.15
STR_E01,4900005010,2024-03-02,2024-W09,203.0,0.0,AVAILABLE,2.85
STR_E02,1200080994,2024-03-02,2024-W09,273.0,0.0,AVAILABLE,3.36
STR_E02,2840016014,2024-03-02,2024-W09,205.0,0.0,AVAILABLE,2.95
STR_E02,4900005010,2024-03-02,2024-W09,169.0,0.0,AVAILABLE,2.38
STR_W01,1200080994,2024-03-02,2024-W09,264.0,0.0,AVAILABLE,3.37
STR_W01,2840016014,2024-03-02,2024-W09,147.0,0.0,AVAILABLE,2.16
STR_W01,4900005010,2024-03-02,2024-W09,226.0,0.0,AVAILABLE,2.95
DC_EAST,1200080994,2024-03-02,2024-W09,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-02,2024-W09,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-02,2024-W09,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-02,2024-W09,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-02,2024-W09,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-02,2024-W09,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-03,2024-W09,243.0,0.0,AVAILABLE,3.36
STR_E01,2840016014,2024-03-03,2024-W09,146.0,0.0,AVAILABLE,2.14
STR_E01,4900005010,2024-03-03,2024-W09,193.0,0.0,AVAILABLE,2.85
STR_E02,1200080994,2024-03-03,2024-W09,262.0,0.0,AVAILABLE,3.41
STR_E02,2840016014,2024-03-03,2024-W09,195.0,0.0,AVAILABLE,2.9
STR_E02,4900005010,2024-03-03,2024-W09,160.0,0.0,AVAILABLE,2.39
STR_W01,1200080994,2024-03-03,2024-W09,256.0,0.0,AVAILABLE,3.49
STR_W01,2840016014,2024-03-03,2024-W09,136.0,0.0,AVAILABLE,2.07
STR_W01,4900005010,2024-03-03,2024-W09,218.0,0.0,AVAILABLE,3.02
DC_EAST,1200080994,2024-03-03,2024-W09,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-03,2024-W09,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-03,2024-W09,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-03,2024-W09,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-03,2024-W09,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-03,2024-W09,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-04,2024-W10,234.0,0.0,AVAILABLE,3.45
STR_E01,2840016014,2024-03-04,2024-W10,136.0,0.0,AVAILABLE,2.01
STR_E01,4900005010,2024-03-04,2024-W10,182.0,0.0,AVAILABLE,2.75
STR_E02,1200080994,2024-03-04,2024-W10,253.0,0.0,AVAILABLE,3.55
STR_E02,2840016014,2024-03-04,2024-W10,185.0,0.0,AVAILABLE,2.81
STR_E02,4900005010,2024-03-04,2024-W10,152.0,0.0,AVAILABLE,2.38
STR_W01,1200080994,2024-03-04,2024-W10,244.0,0.0,AVAILABLE,3.47
STR_W01,2840016014,2024-03-04,2024-W10,129.0,0.0,AVAILABLE,2.05
STR_W01,4900005010,2024-03-04,2024-W10,208.0,0.0,AVAILABLE,2.97
DC_EAST,1200080994,2024-03-04,2024-W10,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-04,2024-W10,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-04,2024-W10,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-04,2024-W10,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-04,2024-W10,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-04,2024-W10,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-05,2024-W10,223.0,0.0,AVAILABLE,3.38
STR_E01,2840016014,2024-03-05,2024-W10,127.0,0.0,LOW,1.9
STR_E01,4900005010,2024-03-05,2024-W10,170.0,0.0,AVAILABLE,2.68
STR_E02,1200080994,2024-03-05,2024-W10,242.0,0.0,AVAILABLE,3.51
STR_E02,2840016014,2024-03-05,2024-W10,176.0,0.0,AVAILABLE,2.69
STR_E02,4900005010,2024-03-05,2024-W10,143.0,0.0,AVAILABLE,2.34
STR_W01,1200080994,2024-03-05,2024-W10,236.0,0.0,AVAILABLE,3.55
STR_W01,2840016014,2024-03-05,2024-W10,121.0,0.0,LOW,1.94
STR_W01,4900005010,2024-03-05,2024-W10,200.0,0.0,AVAILABLE,3.01
DC_EAST,1200080994,2024-03-05,2024-W10,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-05,2024-W10,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-05,2024-W10,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-05,2024-W10,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-05,2024-W10,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-05,2024-W10,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-06,2024-W10,213.0,0.0,AVAILABLE,3.32
STR_E01,2840016014,2024-03-06,2024-W10,116.0,0.0,LOW,1.74
STR_E01,4900005010,2024-03-06,2024-W10,163.0,0.0,AVAILABLE,2.63
STR_E02,1200080994,2024-03-06,2024-W10,232.0,0.0,AVAILABLE,3.44
STR_E02,2840016014,2024-03-06,2024-W10,167.0,0.0,AVAILABLE,2.54
STR_E02,4900005010,2024-03-06,2024-W10,134.0,0.0,AVAILABLE,2.21
STR_W01,1200080994,2024-03-06,2024-W10,227.0,0.0,AVAILABLE,3.52
STR_W01,2840016014,2024-03-06,2024-W10,114.0,0.0,LOW,1.83
STR_W01,4900005010,2024-03-06,2024-W10,193.0,0.0,AVAILABLE,3.02
DC_EAST,1200080994,2024-03-06,2024-W10,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-06,2024-W10,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-06,2024-W10,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-06,2024-W10,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-06,2024-W10,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-06,2024-W10,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-07,2024-W10,198.0,0.0,AVAILABLE,3.05
STR_E01,2840016014,2024-03-07,2024-W10,104.0,0.0,LOW,1.54
STR_E01,4900005010,2024-03-07,2024-W10,155.0,0.0,AVAILABLE,2.49
STR_E02,1200080994,2024-03-07,2024-W10,223.0,0.0,AVAILABLE,3.33
STR_E02,2840016014,2024-03-07,2024-W10,159.0,0.0,AVAILABLE,2.44
STR_E02,4900005010,2024-03-07,2024-W10,126.0,0.0,AVAILABLE,2.09
STR_W01,1200080994,2024-03-07,2024-W10,216.0,0.0,AVAILABLE,3.36
STR_W01,2840016014,2024-03-07,2024-W10,105.0,0.0,LOW,1.67
STR_W01,4900005010,2024-03-07,2024-W10,186.0,0.0,AVAILABLE,2.94
DC_EAST,1200080994,2024-03-07,2024-W10,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-07,2024-W10,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-07,2024-W10,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-07,2024-W10,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-07,2024-W10,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-07,2024-W10,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-08,2024-W10,187.0,0.0,AVAILABLE,2.87
STR_E01,2840016014,2024-03-08,2024-W10,95.0,0.0,LOW,1.41
STR_E01,4900005010,2024-03-08,2024-W10,147.0,0.0,AVAILABLE,2.38
STR_E02,1200080994,2024-03-08,2024-W10,214.0,0.0,AVAILABLE,3.18
STR_E02,2840016014,2024-03-08,2024-W10,150.0,0.0,AVAILABLE,2.32
STR_E02,4900005010,2024-03-08,2024-W10,115.0,0.0,LOW,1.89
STR_W01,1200080994,2024-03-08,2024-W10,208.0,0.0,AVAILABLE,3.25
STR_W01,2840016014,2024-03-08,2024-W10,95.0,0.0,LOW,1.5
STR_W01,4900005010,2024-03-08,2024-W10,176.0,0.0,AVAILABLE,2.79
DC_EAST,1200080994,2024-03-08,2024-W10,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-08,2024-W10,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-08,2024-W10,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-08,2024-W10,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-08,2024-W10,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-08,2024-W10,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-09,2024-W10,177.0,0.0,AVAILABLE,2.72
STR_E01,2840016014,2024-03-09,2024-W10,83.0,0.0,LOW,1.23
STR_E01,4900005010,2024-03-09,2024-W10,139.0,0.0,AVAILABLE,2.24
STR_E02,1200080994,2024-03-09,2024-W10,206.0,0.0,AVAILABLE,3.06
STR_E02,2840016014,2024-03-09,2024-W10,138.0,0.0,AVAILABLE,2.11
STR_E02,4900005010,2024-03-09,2024-W10,105.0,0.0,LOW,1.72
STR_W01,1200080994,2024-03-09,2024-W10,198.0,0.0,AVAILABLE,3.11
STR_W01,2840016014,2024-03-09,2024-W10,86.0,0.0,LOW,1.34
STR_W01,4900005010,2024-03-09,2024-W10,165.0,0.0,AVAILABLE,2.59
DC_EAST,1200080994,2024-03-09,2024-W10,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-09,2024-W10,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-09,2024-W10,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-09,2024-W10,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-09,2024-W10,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-09,2024-W10,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-10,2024-W10,168.0,0.0,AVAILABLE,2.56
STR_E01,2840016014,2024-03-10,2024-W10,71.0,0.0,LOW,1.04
STR_E01,4900005010,2024-03-10,2024-W10,129.0,0.0,AVAILABLE,2.06
STR_E02,1200080994,2024-03-10,2024-W10,198.0,0.0,AVAILABLE,2.98
STR_E02,2840016014,2024-03-10,2024-W10,131.0,0.0,AVAILABLE,2.01
STR_E02,4900005010,2024-03-10,2024-W10,95.0,0.0,LOW,1.55
STR_W01,1200080994,2024-03-10,2024-W10,188.0,0.0,AVAILABLE,2.95
STR_W01,2840016014,2024-03-10,2024-W10,78.0,0.0,LOW,1.23
STR_W01,4900005010,2024-03-10,2024-W10,156.0,0.0,AVAILABLE,2.43
DC_EAST,1200080994,2024-03-10,2024-W10,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-10,2024-W10,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-10,2024-W10,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-10,2024-W10,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-10,2024-W10,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-10,2024-W10,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-11,2024-W11,160.0,0.0,AVAILABLE,2.43
STR_E01,2840016014,2024-03-11,2024-W11,60.0,0.0,LOW,0.86
STR_E01,4900005010,2024-03-11,2024-W11,119.0,0.0,LOW,1.88
STR_E02,1200080994,2024-03-11,2024-W11,189.0,0.0,AVAILABLE,2.83
STR_E02,2840016014,2024-03-11,2024-W11,122.0,0.0,LOW,1.87
STR_E02,4900005010,2024-03-11,2024-W11,84.0,0.0,LOW,1.37
STR_W01,1200080994,2024-03-11,2024-W11,177.0,0.0,AVAILABLE,2.75
STR_W01,2840016014,2024-03-11,2024-W11,70.0,0.0,LOW,1.1
STR_W01,4900005010,2024-03-11,2024-W11,148.0,0.0,AVAILABLE,2.31
DC_EAST,1200080994,2024-03-11,2024-W11,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-11,2024-W11,470.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-11,2024-W11,594.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-11,2024-W11,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-11,2024-W11,311.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-11,2024-W11,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-12,2024-W11,148.0,0.0,AVAILABLE,2.24
STR_E01,2840016014,2024-03-12,2024-W11,49.0,148.0,LOW,0.7
STR_E01,4900005010,2024-03-12,2024-W11,110.0,71.0,LOW,1.73
STR_E02,1200080994,2024-03-12,2024-W11,179.0,0.0,AVAILABLE,2.69
STR_E02,2840016014,2024-03-12,2024-W11,114.0,74.0,LOW,1.78
STR_E02,4900005010,2024-03-12,2024-W11,75.0,101.0,LOW,1.22
STR_W01,1200080994,2024-03-12,2024-W11,168.0,0.0,AVAILABLE,2.6
STR_W01,2840016014,2024-03-12,2024-W11,60.0,121.0,LOW,0.94
STR_W01,4900005010,2024-03-12,2024-W11,140.0,0.0,AVAILABLE,2.22
DC_EAST,1200080994,2024-03-12,2024-W11,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-12,2024-W11,248.0,432.0,AVAILABLE,
DC_EAST,4900005010,2024-03-12,2024-W11,422.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-12,2024-W11,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-12,2024-W11,190.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-12,2024-W11,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-13,2024-W11,140.0,0.0,AVAILABLE,2.11
STR_E01,2840016014,2024-03-13,2024-W11,187.0,0.0,AVAILABLE,2.68
STR_E01,4900005010,2024-03-13,2024-W11,171.0,0.0,AVAILABLE,2.66
STR_E02,1200080994,2024-03-13,2024-W11,167.0,0.0,AVAILABLE,2.47
STR_E02,2840016014,2024-03-13,2024-W11,180.0,0.0,AVAILABLE,2.85
STR_E02,4900005010,2024-03-13,2024-W11,166.0,0.0,AVAILABLE,2.69
STR_W01,1200080994,2024-03-13,2024-W11,159.0,0.0,AVAILABLE,2.47
STR_W01,2840016014,2024-03-13,2024-W11,171.0,0.0,AVAILABLE,2.66
STR_W01,4900005010,2024-03-13,2024-W11,131.0,0.0,AVAILABLE,2.08
DC_EAST,1200080994,2024-03-13,2024-W11,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-13,2024-W11,248.0,432.0,AVAILABLE,
DC_EAST,4900005010,2024-03-13,2024-W11,422.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-13,2024-W11,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-13,2024-W11,190.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-13,2024-W11,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-14,2024-W11,129.0,0.0,LOW,1.93
STR_E01,2840016014,2024-03-14,2024-W11,179.0,0.0,AVAILABLE,2.6
STR_E01,4900005010,2024-03-14,2024-W11,163.0,0.0,AVAILABLE,2.54
STR_E02,1200080994,2024-03-14,2024-W11,157.0,0.0,AVAILABLE,2.32
STR_E02,2840016014,2024-03-14,2024-W11,171.0,0.0,AVAILABLE,2.71
STR_E02,4900005010,2024-03-14,2024-W11,157.0,0.0,AVAILABLE,2.54
STR_W01,1200080994,2024-03-14,2024-W11,149.0,0.0,AVAILABLE,2.29
STR_W01,2840016014,2024-03-14,2024-W11,158.0,0.0,AVAILABLE,2.45
STR_W01,4900005010,2024-03-14,2024-W11,122.0,0.0,LOW,1.94
DC_EAST,1200080994,2024-03-14,2024-W11,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-14,2024-W11,680.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-14,2024-W11,422.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-14,2024-W11,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-14,2024-W11,190.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-14,2024-W11,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-15,2024-W11,120.0,0.0,LOW,1.79
STR_E01,2840016014,2024-03-15,2024-W11,169.0,0.0,AVAILABLE,2.47
STR_E01,4900005010,2024-03-15,2024-W11,155.0,0.0,AVAILABLE,2.43
STR_E02,1200080994,2024-03-15,2024-W11,147.0,0.0,AVAILABLE,2.18
STR_E02,2840016014,2024-03-15,2024-W11,161.0,0.0,AVAILABLE,2.54
STR_E02,4900005010,2024-03-15,2024-W11,149.0,0.0,AVAILABLE,2.42
STR_W01,1200080994,2024-03-15,2024-W11,143.0,0.0,AVAILABLE,2.23
STR_W01,2840016014,2024-03-15,2024-W11,149.0,0.0,AVAILABLE,2.33
STR_W01,4900005010,2024-03-15,2024-W11,113.0,0.0,LOW,1.79
DC_EAST,1200080994,2024-03-15,2024-W11,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-15,2024-W11,680.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-15,2024-W11,422.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-15,2024-W11,426.0,0.0,AVAILABLE,
DC_WEST,2840016014,2024-03-15,2024-W11,190.0,0.0,AVAILABLE,
DC_WEST,4900005010,2024-03-15,2024-W11,376.0,0.0,AVAILABLE,
STR_E01,1200080994,2024-03-16,2024-W11,111.0,0.0,LOW,1.65
STR_E01,2840016014,2024-03-16,2024-W11,159.0,0.0,AVAILABLE,2.29
STR_E01,4900005010,2024-03-16,2024-W11,147.0,0.0,AVAILABLE,2.33
STR_E02,1200080994,2024-03-16,2024-W11,139.0,0.0,AVAILABLE,2.07
STR_E02,2840016014,2024-03-16,2024-W11,152.0,0.0,AVAILABLE,2.38
STR_E02,4900005010,2024-03-16,2024-W11,141.0,0.0,AVAILABLE,2.29
STR_W01,1200080994,2024-03-16,2024-W11,135.0,0.0,AVAILABLE,2.13
STR_W01,2840016014,2024-03-16,2024-W11,139.0,0.0,AVAILABLE,2.16
STR_W01,4900005010,2024-03-16,2024-W11,106.0,0.0,LOW,1.68
DC_EAST,1200080994,2024-03-16,2024-W11,865.0,0.0,AVAILABLE,
DC_EAST,2840016014,2024-03-16,2024-W11,680.0,0.0,AVAILABLE,
DC_EAST,4900005010,2024-03-16,2024-W11,422.0,0.0,AVAILABLE,
DC_WEST,1200080994,2024-03-16,2024-W11,426.0,0.0,AVAILABLE,
